hour,price
8154,582.56
8155,555.55
8156,529.15
8157,516.31
8158,503.36
8159,486.85
8160,474.61
8161,461.87
8162,448.68
8163,443.36
8164,445.51
8165,446.63
8166,470.56
8167,496.74
8168,532.75
8169,579.79
8170,557.39
8171,544.4
8172,537.14
8173,520.47
8174,509.22
8175,501.65
8176,500.94
8177,501.14
8178,501.14
8179,496.34
8180,485.29
8181,472.91
8182,472.51
8183,455.63
8184,430.37
8185,441.5
8186,411.96
8187,400.78
8188,396.27
8189,397.29
8190,411.65
8191,442.53
8192,454.63
8193,467.46
8194,475.36
8195,476.69
8196,478.54
8197,477.3
8198,476.18
8199,476.28
8200,479.36
8201,482.84
8202,483.87
8203,480.28
8204,474.95
8205,456.48
8206,422.83
8207,412.37
8208,402.52
8209,381.96
8210,371.55
8211,342.69
8212,313.32
8213,250.24
8214,264.98
8215,383.81
8216,416.79
8217,449.05
8218,461.53
8219,469.15
8220,472.76
8221,472.76
8222,472.24
8223,470.29
8224,475.13
8225,483.07
8226,483.07
8227,480.7
8228,476.26
8229,472.35
8230,450.6
8231,430.4
8232,400.82
8233,420.3
8234,389.07
8235,386.91
8236,395.67
8237,427.31
8238,468.43
8239,488.94
8240,523.16
8241,527.49
8242,527.9
8243,511.92
8244,509.14
8245,505.02
8246,502.85
8247,506.15
8248,519.55
8249,521.41
8250,522.33
8251,506.46
8252,505.22
8253,495.74
8254,483.48
8255,469.67
8256,459.05
8257,463.32
8258,453.2
8259,445.97
8260,444.21
8261,454.13
8262,477.37
8263,497.31
8264,518.59
8265,529.44
8266,534.5
8267,539.87
8268,547.52
8269,545.66
8270,545.45
8271,549.48
8272,564.25
8273,585.33
8274,585.74
8275,555.88
8276,549.48
8277,542.56
8278,526.96
8279,510.84
8280,500.1
8281,502.8
8282,495.28
8283,492.6
8284,492.5
8285,498.06
8286,525.66
8287,569.74
8288,717.02
8289,778.81
8290,758.62
8291,650.48
8292,641.83
8293,680.35
8294,659.55
8295,669.85
8296,771.81
8297,819.29
8298,786.84
8299,720.83
8300,647.09
8301,551.72
8302,550.79
8303,524.43
8304,506.92
8305,514.06
8306,505.76
8307,499.44
8308,496.33
8309,500.27
8310,519.35
8311,581.26
8312,726.34
8313,774.25
8314,768.24
8315,647.22
8316,606.25
8317,678.85
8318,652.3
8319,653.65
8320,725.62
8321,639.44
8322,607.6
8323,582.92
8324,563.22
8325,547.66
8326,546.42
8327,526.19
8328,514.89
8329,512.53
8330,503.66
8331,499.12
8332,502.21
8333,510.46
8334,546.46
8335,631.97
8336,742.54
8337,742.03
8338,720.78
8339,619.49
8340,609.07
8341,664.77
8342,623.82
8343,636.92
8344,679.73
8345,772.87
8346,772.76
8347,631.97
8348,576.79
8349,568.33
8350,567.3
8351,553.99
8352,531.71
8353,546.05
8354,530.22
8355,523.64
8356,525.08
8357,519.32
8358,522.2
8359,525.18
8360,536.9
8361,545.64
8362,553.97
8363,556.65
8364,556.54
8365,554.79
8366,554.38
8367,555.1
8368,554.18
8369,551.81
8370,562.61
8371,543.69
8372,528.67
8373,517.26
8374,508.11
8375,495.66
8376,479.11
8377,483.22
8378,481.69
8379,477.69
8380,474.2
8381,474.92
8382,475.12
8383,479.74
8384,487.94
8385,495.63
8386,499.01
8387,503.32
8388,518.29
8389,528.23
8390,527.52
8391,530.18
8392,538.18
8393,556.94
8394,561.45
8395,558.69
8396,542.69
8397,534.49
8398,528.75
8399,519.11
8400,510.8
8401,516.85
8402,512.03
8403,510.39
8404,502.91
8405,507.22
8406,533.46
8407,580.83
8408,646.25
8409,708.89
8410,780.36
8411,704.69
8412,796.97
8413,784.25
8414,784.25
8415,786.92
8416,808.04
8417,726.63
8418,667.98
8419,596.93
8420,612.92
8421,579.91
8422,562.48
8423,549.36
8424,538.28
8425,537.24
8426,523.79
8427,515.78
8428,507.36
8429,515.27
8430,543.19
8431,572.35
8432,731.17
8433,766.17
8434,739.58
8435,715.36
8436,694.31
8437,678.81
8438,681.99
8439,686.51
8440,679.12
8441,676.55
8442,634.97
8443,579.84
8444,565.37
8445,549.56
8446,539.6
8447,520.3
8448,501.2
8449,511.55
8450,505.58
8451,498.99
8452,495.18
8453,503.83
8454,521.84
8455,533.89
8456,554.48
8457,565.91
8458,565.7
8459,566.32
8460,569.2
8461,569.41
8462,567.45
8463,567.24
8464,575.79
8465,582.48
8466,580.42
8467,573.11
8468,567.76
8469,559.11
8470,546.96
8471,531.52
8472,515.56
8473,491.97
8474,497.76
8475,499.51
8476,490.73
8477,496.21
8478,524.21
8479,557.78
8480,581.54
8481,566.25
8482,564.81
8483,571.01
8484,568.01
8485,583.4
8486,572.56
8487,570.28
8488,572.45
8489,566.87
8490,562.84
8491,561.71
8492,558.4
8493,539.7
8494,530.3
8495,516.56
8496,497.14
8497,484.89
8498,477.19
8499,469.09
8500,473.4
8501,477.91
8502,515.04
8503,539.77
8504,563.46
8505,572.28
8506,572.59
8507,575.67
8508,570.95
8509,569.41
8510,568.8
8511,557.41
8512,550.84
8513,553.31
8514,558.23
8515,553
8516,541.2
8517,533.71
8518,527.56
8519,513.61
8520,502.73
8521,476.51
8522,468.18
8523,466.32
8524,466.01
8525,478.77
8526,492.76
8527,498.11
8528,508.6
8529,517.35
8530,530
8531,540.7
8532,546.05
8533,545.12
8534,546.56
8535,544.51
8536,553.25
8537,566.21
8538,581.44
8539,587.1
8540,568.78
8541,545.95
8542,535.66
8543,525.58
8544,519.2
8545,531.76
8546,524.95
8547,524.02
8548,517.82
8549,515.76
8550,521.13
8551,525.46
8552,530.52
8553,533
8554,539.3
8555,545.29
8556,547.36
8557,548.49
8558,546.63
8559,546.63
8560,555.1
8561,578.24
8562,632.04
8563,632.04
8564,593.01
8565,574.31
8566,557.58
8567,556.24
8568,540.33
8569,529.7
8570,519.58
8571,507.08
8572,503.57
8573,500.16
8574,513.38
8575,516.58
8576,522.16
8577,540.44
8578,551.39
8579,548.39
8580,546.12
8581,547.05
8582,541.78
8583,541.57
8584,546.32
8585,549.84
8586,543.33
8587,529.9
8588,524.02
8589,513.9
8590,501.19
8591,499.64
8592,479.2
8593,449.04
8594,426.22
8595,392.75
8596,363.63
8597,362.29
8598,443.98
8599,471.76
8600,479.82
8601,480.23
8602,478.27
8603,418.99
8604,436.44
8605,482.91
8606,475.07
8607,478.16
8608,485.39
8609,481.98
8610,477.75
8611,467.42
8612,441.4
8613,439.23
8614,399.47
8615,412.48
8616,282.97
8617,258.6
8618,253.75
8619,224.21
8620,244.56
8621,216.77
8622,294.44
8623,368.69
8624,480.02
8625,509.66
8626,526.39
8627,525.15
8628,528.66
8629,534.34
8630,535.07
8631,530.11
8632,536.2
8633,543.02
8634,542.5
8635,540.75
8636,526.6
8637,518.75
8638,513.59
8639,508.22
8640,496.03
8641,489.63
8642,486.43
8643,482.71
8644,465.05
8645,475.27
8646,513.69
8647,527.01
8648,543.02
8649,544.98
8650,551.39
8651,551.49
8652,549.84
8653,551.9
8654,549.94
8655,549.73
8656,555.31
8657,562.33
8658,561.3
8659,555.21
8660,546.32
8661,537.96
8662,528.97
8663,517.41
8664,505.84
8665,514.91
8666,508.53
8667,506.17
8668,499.17
8669,494.64
8670,515.73
8671,532.2
8672,544.86
8673,548.46
8674,547.33
8675,549.9
8676,551.44
8677,551.13
8678,550.82
8679,552.57
8680,553.5
8681,554.22
8682,551.75
8683,551.03
8684,545.37
8685,540.12
8686,539.2
8687,529.73
8688,516.35
8689,524.17
8690,511.76
8691,501.8
8692,483.84
8693,480.15
8694,484.46
8695,492.67
8696,513.3
8697,524.58
8698,533.61
8699,530.84
8700,530.95
8701,534.54
8702,533.41
8703,524.79
8704,521.2
8705,528.48
8706,540.49
8707,533.61
8708,521.2
8709,505.09
8710,492.57
8711,476.87
8712,456.14
8713,498.9
8714,492.44
8715,491.83
8716,492.24
8717,496.33
8718,499.72
8719,507.1
8720,510.79
8721,510.89
8722,506.89
8723,514.78
8724,524.31
8725,524.31
8726,513.86
8727,512.94
8728,523.6
8729,536.41
8730,557.42
8731,565
8732,563.67
8733,553.21
8734,542.97
8735,543.07
8736,532.72
8737,510.89
8738,503.51
8739,494.8
8740,470.61
8741,466
8742,482.81
8743,503.41
8744,510.38
8745,509.76
8746,513.04
8747,520.21
8748,521.14
8749,513.35
8750,512.12
8751,512.02
8752,517.65
8753,520.93
8754,513.55
8755,505.76
8756,486.91
8757,469.59
8758,440.99
8759,394.98
8760,263.39
